オプション 出力 先 標準 エラー 設定 する	file = sys.stderr
ヒストグラム 描画 し その 色 耐火 レンガ 設定 する	plt.hist(データ列, color='firebrick')
折れ線 グラフ 星 印 線 幅 変更 する	plt.plot(データ列, データ列2, marker='*', markeredgewidth=n)
オプション 濃い シアン 色 設定 する	color = 'darkcyan'
ヒストグラム 描画 し その 色 ライトスレイグレー 指定 する	plt.hist(データ列, color='lightslategray')
グラフ カラー パレット パステル 調 する	sns.set(pallete='pastel')
折れ線 グラフ バツ 印 使用 する	plt.plot(データ列, データ列2, marker='x')
線 グラフ 色 ミディアムターコイズ 設定 する	plt.plot(データ列, データ列2, color='mediumturquoise')
配列 数列 散布 図 カラー コード 丸 マーカー 描画 する	plt.plot(xdata, ydata, marker='o', c=rgb)
リスト リスト 散布 図 黒い 右 三 角 マーカー 描画 する	plt.plot(xdata, ydata, marker='>', c='k')
グラフ デザイン 綺麗 する	import seaborn as sns
列 一意 な 要素	ds.unique()
ラベンダー ヒストグラム 色 指定 する	plt.hist(データ列, color='lavender')
文字 列 リスト 含ま れ ない どう	element not in aList
配列 データ 列 カラー コード 色 差別 ない グラフ 描く	plt.plot(xdata, ydata, linestyle='colorblind', color=rgb)
実 部 虚 部 複素数 用意 する	complex(x, y)
カラー コード 菱形 マーカー イテラブル データ 列 散布 図 描く	plt.plot(xdata, ydata, marker='D', c=rgb)
整数 乗 し 浮動 小数点 数 余り	pow(x, n, y)
折れ線 グラフ 描画 し その 色 サンディーブラウン 設定 する	plt.plot(データ列, データ列2, color='sandybrown')
データ フレーム 重複 見る	df.duplicated()
フォーマット 文字 列 辞書 変換 する	json.loads(jsonString)
複数 シート エクセルデータファイル 読む	pd.read_excel(filename, sheet_name=[n, n2])
散布 図 右 三 角 マーカー 使う	plt.plot(xdata, ydata, marker='>')
ハロー ワールド 表示 する	print('Hello World')
散布 図 黒い バツ マーカー 用いる	plt.plot(xdata, ydata, marker='x', c='k')
折れ線 グラフ 描画 し その 色 紺碧 設定 する	plt.plot(データ列, データ列2, color='azure')
日付 時刻 データ 何時 知る	aDatetime.hour
リスト 要素 スワップ する	aList[i], aList[j] = aList[j], aList[i]
データ フレーム カラム タイム ゾーン 文字 列 設定 する	df[col].tz_convert(s)
タプル 要素 並べる	sorted(aTuple)
黒い 濃い グラフ プロット する	plt.plot(xdata, ydata, linestyle='deep', color='k')
データ 列 直後 値 埋める	ds.fillna(method='bfill')
折れ線 グラフ 描画 し マーカー 四角 印 する	plt.plot(データ列, データ列2, marker='s')
文字 列 両端 部分 文字 列 除去 する	s.strip(sub)
集合 補 集合 求める	aSet.difference(aSet2)
リスト リスト 青い 暗い グラフ 描画 する	plt.plot(xdata, ydata, linestyle='dark', color='b')
リスト データ 列 散布 図 カラー コード バツ マーカー 描画 する	plt.plot(xdata, ydata, marker='x', c=rgb)
カラム 位 丸め 整数 型 する	ds.round(-1).astype(int)
最後 追加 し た 項目 マッピング ポップ する	aDict.popitem()
線 グラフ 色 ダーク オリーブ グリーン 変更 する	plt.plot(データ列, データ列2, color='darkolivegreen')
イテラブル 文字 列 リスト 変換 し 改行 連結 する	'\n'.join(map(str, iterable))
実数 切り上げる	math.ceil(x)
コマンド 第 引数 確 め る	sys.argv[1]
ヒストグラム 描画 し その 色 バリーウッド 設定 する	plt.hist(データ列, color='burlywood')
透明 度 折れ線 グラフ プロット する	plt.plot(xdata, ydata, alpha=alpha)
部分 文字 列 文字 列 分け た とき 後半 文字 列 使う	s.partition(sub)[-1]
文字 列 中 正規 表現 マッチ し た 全て 文字 列 リスト 変換 する	re.findall(pattern, s)
リスト 全て 真	all(aList)
折れ線 グラフ 下 三角 印 大き さ 設定 する	plt.plot(データ列, データ列2, marker='v', markersize=n)
文字 列 大文字 小文字 交換 する	s.swapcase()
底 する 浮動 小数点 数 対数	math.log(x, k)
データ フレーム 列 ソート し 下 方 取り出す	df.sort_values(columns).tail(n)
進数 文字 列 バイト 列 変換 する	int(s, n).to_bytes(length=bytesize, byteorder='big')
折れ線 グラフ 描画 し 色 タン 設定 する	plt.plot(データ列, データ列2, color='tan')
軸 ラベル 付ける	plt.xlabel(untitled)
折れ線 グラフ 描画 し 色 ディムグレー 設定 する	plt.plot(データ列, データ列2, color='dimgrey')
データ フレーム インデックス 昇順 ソート する	df.sort_index(ascending=True)
データ 列 どの 値 頻出 見る	ds.mode()
折れ線 グラフ 色 シエナ 変更 する	plt.plot(データ列, データ列2, color='sienna')
データ フレーム 列 値 グループ 分け し それぞれ グループ ごと 合計 求める	df.groupby(column).sum()
最後 部分 文字 列 文字 列 分割 し た とき 前半 文字 列	s.rpartition(sub)[0]
書式 文字 列 タイム スタンプ 変換 する	datetime.datetime.fromisoformat(日付の書かれた文字列)
テキストファイル ファイル 名	filename.endswith('.txt')
赤い 三角 マーカー 散布 図 使う	plt.plot(xdata, ydata, marker='^', c='r')
オプション グラフ 色 ライト グレー 設定 する	color = 'lightgrey'
グレー ヒストグラム 色 する	plt.hist(データ列, color='grey')
データ フレーム リスト 列 欠損 値 後 行 値 設定 する	df[aList].fillna(method='bfill')
オプション ナバホホワイト 使用 する	color = 'navajowhite'
折れ線 ラベル つける	plt.plot(xdata, ydata, label=untitled)
グラフ 色 テーマ 濃く する	sns.set(pallete='deep')
折れ線 グラフ 描画 し その 色 ミディアムシアグリーン 設定 する	plt.plot(データ列, データ列2, color='mediumseagreen')
データ フレーム ファイル インデックス 付け ず 保存 する	df.to_csv(filename, index=None)
リスト 数列 散布 図 下 三角 マーカー 描く	plt.plot(xdata, ydata, marker='v')
折れ線 グラフ 描画 し その 色 コーンズシルク 設定 する	plt.plot(データ列, データ列2, color='cornsilk')
暗い 色 赤く する	plt.plot(xdata, ydata, linestyle='dark', color='r')
カラム 位 丸め 整数 型 する	ds.round(-3).astype(int)
ヒストグラム 描画 し その 色 オレンジ 設定 する	plt.hist(データ列, color='orange')
重 見やすく 淡い 色 用い リスト 数列 散布 図 描画 する	plt.plot(xdata, ydata, c='muted', alpha=0.5)
オプション ダーク カーキ 使う	color = 'darkkhaki'
変数 無限 大 近づく 時 数式 極限 値 求める	sympy.limit(e, z, oo)
ヒストグラム 描画 し 色 ライト シアン 変更 する	plt.hist(データ列, color='lightcyan')
小数点 数 逆 余弦	math.acos(x)
ファイル 読み込み モード オープン し する	f = open(filepath, mode='r')
折れ線 グラフ 緑色 丸 マーカー 描画 する	plt.plot(データ列, データ列2, marker='o', markerfacecolor='g')
辞書 項目 名 要素 する	aDict[key] = element
ヒストグラム 色 ダークマゼンタ 設定 する	plt.hist(データ列, color='darkmagenta')
グラフ 点線 付ける	plt.axvline(x=0, linestyle='dotted')
エクセルファイルファイル 読む	pd.read_excel(filename)
割り切れ ない 調べる	n % n2 != 0
カラム データ フレーム グループ 化 し それぞれ グループ ごと 個数 計算 する	df.groupby(column).count()
ヒストグラム 色 ダーク サーモン 設定 する	plt.hist(データ列, color='darksalmon')
折れ線 グラフ 描画 し その 色 マルーン 設定 する	plt.plot(データ列, データ列2, color='maroon')
文字 列 日付 データ する	pd.to_datetime(s)
イテラブル 長 さ 順列	itertools.permutations(iterable, n)
折れ線 グラフ 三角 マーカー 赤く する	plt.plot(データ列, データ列2, marker='^', markerfacecolor='r')
オプション 文字 列 区切り 使う	sep = s
エクセルファイル データ フレーム 読み込む	pd.read_excel(filename)
データ フレーム 列 消す	df.drop(column, axis=1)
データ フレーム 列 と列 重複 あれ 削除 する	df.drop_duplicates(subset=column)
追加 できる よう ファイル オープン する	open(filepath, mode='a')
カラム 名前 一覧 見る	df.columns
データ フレーム ヒートマップ 描画 する	sns.heatmap(df.corr())
淡い 色 折れ線 グラフ 描画 し その 線 幅 変更 する	plt.plot(xdata, ydata, linewidth=n, color='muted')
プラットホーム 名前	sys.platform
オブジェクト 数値	isinstance(obj, (int,float))
度数 分布 図 ビン 設定 する	plt.hist(データ列, bins=n)
年 月 日付 変換 する	datetime.date(year=year, month=month, day=1)
データ フレーム 列 値 グループ 化 し 列挙 する	[(name, group) for name, group in df.groupby(column)]
データ フレーム カラム ドロップ し 入れ替える	df.drop(column, axis=1, inplace=True)
逆数 求める	math.asinh(x)
リスト 横 軸 指定 し 折れ線 描く	plt.plot(range(len(xdata)), xdata)
ヒストグラム 色 ローン グリーン 指定 する	plt.hist(データ列, color='lawngreen')
折れ線 グラフ 色 暗い 赤 設定 する	plt.plot(データ列, データ列2, color='darkred')
黄色い バツ 印 折れ線 グラフ 描画 する	plt.plot(データ列, データ列2, marker='x', markerfacecolor='y')
折れ線 グラフ 青い 印 描画 する	plt.plot(データ列, データ列2, marker='v', markerfacecolor='b')
データ フレーム 列 以上 かつ 未満 行 取り出す	df[(x <= df[column]) & (df[column] < x2)]
昇順 データ フレーム 列 用い ソート し 更新 する	df.sort_values(by=column, ascending=True, inplace=True)
ヒストグラム 描画 し その 色 コーンフラワーブルー する	plt.hist(データ列, color='cornflowerblue')
折れ線 グラフ 色 ダーク シアン 変更 する	plt.plot(データ列, データ列2, color='darkcyan')
折れ線 グラフ 描画 し その 色 ティール 指定 する	plt.plot(データ列, データ列2, color='teal')
オプション 使用 する	encoding = 'utf-8'
実数 逆 余弦 計算 する	math.acos(x)
ファイル パス 付き 使っ 開く	open(filepath, encoding='utf_8_sig')
プログラム 実行 異常 止める	sys.exit(1)
箱 ひ げ 図 二つ 並べる	plt.boxplot([データ列, データ列2])
リスト リスト 接続 する	aList + aList2
グラフ 画面 用 指定 する	sns.set(context='notebook')
アクア 色 ヒストグラム 描画 する	plt.hist(データ列, color='aqua')
折れ線 グラフ 色 ライト ブルー 設定 する	plt.plot(データ列, データ列2, color='lightblue')
既存 ファイル 追加 できる よう オープン する	open(filepath, mode='a', encoding='utf-8')
文字 列 右側 余分 な 改行 除去 する	s.rstrip()
カーキ ヒストグラム 色 設定 する	plt.hist(データ列, color='khaki')
二つ データ フレーム 横 方向 連結 する	pd.concat([df, df2], axis=1)
ヒストグラム 色 ライトグリーン 変更 する	plt.hist(データ列, color='lightgreen')
データ 列 イン ポート する	import pandas as pd
書き込み 用 ファイル オープン する	open(filepath, mode='w', encoding='shift_jis')
ヒストグラム 描画 し その 色 オレンジ レッド 設定 する	plt.hist(データ列, color='orangered')
ファイル オープン し バイナリ ストリーム 使う	open(filepath, mode='rb')
文字 列 無限 続く イテラブル	itertools.repeat(element)
ファイル フォルダ 名 ファイル 名 分割 する	os.path.split(filepath)
折れ線 グラフ 描画 し その 色 フローラルホワイト 設定 する	plt.plot(データ列, データ列2, color='floralwhite')
データ 列 分割 数 ビン 分割 し ラベル つける	pd.cut(ds, n, labels=names)
リスト リスト 明るい 色 折れ線 グラフ 描画 し その 線 幅 設定 する	plt.plot(xdata, ydata, linewidth=n, color='bright')
ダークターコイズ 色 ヒストグラム 描画 する	plt.hist(データ列, color='darkturquoise')
オプション エン コーディング 設定 する	encoding = 'utf-8'
